ibge;uf_sigla;uf_codigo;nome_caixa_alta;nome_cursivo;nome_sem_acento;ddd;siafi;;
3506607;SP;35;BIRITIBA-MIRIM;Biritiba-Mirim;Biritiba-Mirim;11;6231;;
3506706;SP;35;BOA ESPERANCA DO SUL;Boa Esperança do Sul;Boa Esperanca do Sul;16;6233;;
3506805;SP;35;BOCAINA;Bocaina;Bocaina;14;6235;;
3506904;SP;35;BOFETE;Bofete;Bofete;14;6237;;
3507001;SP;35;BOITUVA;Boituva;Boituva;15;6239;;
3507100;SP;35;BOM JESUS DOS PERDOES;Bom Jesus dos Perdões;Bom Jesus dos Perdoes;11;6241;;
3507159;SP;35;BOM SUCESSO DE ITARARE;Bom Sucesso de Itararé;Bom Sucesso de Itarare;15;3059;;
3507209;SP;35;BORA;Borá;Bora;18;6243;;
3507308;SP;35;BORACEIA;Boracéia;Boraceia;14;6245;;
3507407;SP;35;BORBOREMA;Borborema;Borborema;16;6247;;
3507456;SP;35;BOREBI;Borebi;Borebi;14;7247;;
3507506;SP;35;BOTUCATU;Botucatu;Botucatu;14;6249;;
3507605;SP;35;BRAGANCA PAULISTA;Bragança Paulista;Braganca Paulista;11;6251;;
3507704;SP;35;BRAUNA;Braúna;Brauna;18;6255;;
3507753;SP;35;BREJO ALEGRE;Brejo Alegre;Brejo Alegre;18;792;;
3507803;SP;35;BRODOWSKI;Brodowski;Brodowski;16;6257;;
3507902;SP;35;BROTAS;Brotas;Brotas;14;6259;;
3508009;SP;35;BURI;Buri;Buri;15;6261;;
3508108;SP;35;BURITAMA;Buritama;Buritama;18;6263;;
3508207;SP;35;BURITIZAL;Buritizal;Buritizal;16;6265;;
3508306;SP;35;CABRALIA PAULISTA;Cabrália Paulista;Cabralia Paulista;14;6267;;
3508405;SP;35;CABREUVA;Cabreúva;Cabreuva;11;6269;;
3508504;SP;35;CACAPAVA;Caçapava;Cacapava;12;6271;;
3508603;SP;35;CACHOEIRA PAULISTA;Cachoeira Paulista;Cachoeira Paulista;12;6273;;
3508702;SP;35;CACONDE;Caconde;Caconde;19;6275;;
3508801;SP;35;CAFELANDIA;Cafelândia;Cafelandia;14;6277;;
3508900;SP;35;CAIABU;Caiabu;Caiabu;18;6279;;
3509007;SP;35;CAIEIRAS;Caieiras;Caieiras;11;6281;;
3509106;SP;35;CAIUA;Caiuá;Caiua;18;6283;;
3509205;SP;35;CAJAMAR;Cajamar;Cajamar;11;6285;;
3509254;SP;35;CAJATI;Cajati;Cajati;13;2967;;
3509304;SP;35;CAJOBI;Cajobi;Cajobi;17;6287;;
3509403;SP;35;CAJURU;Cajuru;Cajuru;16;6289;;
3509452;SP;35;CAMPINA DO MONTE ALEGRE;Campina do Monte Alegre;Campina do Monte Alegre;15;2999;;
3509502;SP;35;CAMPINAS;Campinas;Campinas;19;6291;;
3509601;SP;35;CAMPO LIMPO PAULISTA;Campo Limpo Paulista;Campo Limpo Paulista;11;6293;;
3509700;SP;35;CAMPOS DO JORDAO;Campos do Jordão;Campos do Jordao;12;6295;;
3509809;SP;35;CAMPOS NOVOS PAULISTA;Campos Novos Paulista;Campos Novos Paulista;14;6297;;
3509908;SP;35;CANANEIA;Cananéia;Cananeia;13;6299;;
3509957;SP;35;CANAS;Canas;Canas;12;794;;
3510005;SP;35;CANDIDO MOTA;Cândido Mota;Candido Mota;18;6301;;
3510104;SP;35;CANDIDO RODRIGUES;Cândido Rodrigues;Candido Rodrigues;16;6303;;
3510153;SP;35;CANITAR;Canitar;Canitar;14;2947;;
3510203;SP;35;CAPAO BONITO;Capão Bonito;Capao Bonito;15;6305;;
3510302;SP;35;CAPELA DO ALTO;Capela do Alto;Capela do Alto;15;6307;;
3510401;SP;35;CAPIVARI;Capivari;Capivari;19;6309;;
3510500;SP;35;CARAGUATATUBA;Caraguatatuba;Caraguatatuba;12;6311;;
3510609;SP;35;CARAPICUIBA;Carapicuíba;Carapicuiba;11;6313;;
3510708;SP;35;CARDOSO;Cardoso;Cardoso;17;6315;;
3510807;SP;35;CASA BRANCA;Casa Branca;Casa Branca;19;6317;;
3510906;SP;35;CASSIA DOS COQUEIROS;Cássia dos Coqueiros;Cassia dos Coqueiros;16;6319;;
3511003;SP;35;CASTILHO;Castilho;Castilho;18;6321;;
3511102;SP;35;CATANDUVA;Catanduva;Catanduva;17;6323;;
3511201;SP;35;CATIGUA;Catiguá;Catigua;17;6325;;
3511300;SP;35;CEDRAL;Cedral;Cedral;17;6327;;
3511409;SP;35;CERQUEIRA CESAR;Cerqueira César;Cerqueira Cesar;14;6329;;
3511508;SP;35;CERQUILHO;Cerquilho;Cerquilho;15;6331;;
3511607;SP;35;CESARIO LANGE;Cesário Lange;Cesario Lange;15;6333;;
3511706;SP;35;CHARQUEADA;Charqueada;Charqueada;19;6335;;
3557204;SP;35;CHAVANTES;Chavantes;Chavantes;14;6337;;
3511904;SP;35;CLEMENTINA;Clementina;Clementina;18;6339;;
3512001;SP;35;COLINA;Colina;Colina;17;6341;;
3512100;SP;35;COLOMBIA;Colômbia;Colombia;17;6343;;
3512209;SP;35;CONCHAL;Conchal;Conchal;19;6345;;
3512308;SP;35;CONCHAS;Conchas;Conchas;14;6347;;
3512407;SP;35;CORDEIROPOLIS;Cordeirópolis;Cordeiropolis;19;6349;;
3512506;SP;35;COROADOS;Coroados;Coroados;18;6351;;
3512605;SP;35;CORONEL MACEDO;Coronel Macedo;Coronel Macedo;14;6353;;
3512704;SP;35;CORUMBATAI;Corumbataí;Corumbatai;19;6355;;
3512803;SP;35;COSMOPOLIS;Cosmópolis;Cosmopolis;19;6357;;
3512902;SP;35;COSMORAMA;Cosmorama;Cosmorama;17;6359;;
3513009;SP;35;COTIA;Cotia;Cotia;11;6361;;
3513108;SP;35;CRAVINHOS;Cravinhos;Cravinhos;16;6363;;
3513207;SP;35;CRISTAIS PAULISTA;Cristais Paulista;Cristais Paulista;16;6365;;
3513306;SP;35;CRUZALIA;Cruzália;Cruzalia;18;6367;;
3513405;SP;35;CRUZEIRO;Cruzeiro;Cruzeiro;12;6369;;
3513504;SP;35;CUBATAO;Cubatão;Cubatao;13;6371;;
3513603;SP;35;CUNHA;Cunha;Cunha;12;6373;;
3513702;SP;35;DESCALVADO;Descalvado;Descalvado;19;6375;;
3513801;SP;35;DIADEMA;Diadema;Diadema;11;6377;;
3513850;SP;35;DIRCE REIS;Dirce Reis;Dirce Reis;17;7249;;
3513900;SP;35;DIVINOLANDIA;Divinolândia;Divinolandia;19;6379;;
3514007;SP;35;DOBRADA;Dobrada;Dobrada;16;6381;;
3514106;SP;35;DOIS CORREGOS;Dois Córregos;Dois Corregos;14;6383;;
3514205;SP;35;DOLCINOPOLIS;Dolcinópolis;Dolcinopolis;17;6385;;
3514304;SP;35;DOURADO;Dourado;Dourado;16;6387;;
3514403;SP;35;DRACENA;Dracena;Dracena;18;6389;;
3514502;SP;35;DUARTINA;Duartina;Duartina;14;6391;;
3514601;SP;35;DUMONT;Dumont;Dumont;16;6393;;
3514700;SP;35;ECHAPORA;Echaporã;Echapora;18;6395;;
3514809;SP;35;ELDORADO;Eldorado;Eldorado;13;6397;;
3514908;SP;35;ELIAS FAUSTO;Elias Fausto;Elias Fausto;19;6399;;
3514924;SP;35;ELISIARIO;Elisiário;Elisiario;17;2975;;
3514957;SP;35;EMBAUBA;Embaúba;Embauba;17;7251;;
3515004;SP;35;EMBU DAS ARTES;Embu das Artes;Embu das Artes;11;6401;;
3515103;SP;35;EMBU-GUACU;Embu-Guaçu;Embu-Guacu;11;6403;;
3515129;SP;35;EMILIANOPOLIS;Emilianópolis;Emilianopolis;18;2961;;
3515152;SP;35;ENGENHEIRO COELHO;Engenheiro Coelho;Engenheiro Coelho;19;2949;;
3515186;SP;35;ESPIRITO SANTO DO PINHAL;Espírito Santo do Pinhal;Espirito Santo do Pinhal;19;6865;;
3515194;SP;35;ESPIRITO SANTO DO TURVO;Espírito Santo do Turvo;Espirito Santo do Turvo;14;7253;;
3557303;SP;35;ESTIVA GERBI;Estiva Gerbi;Estiva Gerbi;19;2959;;
3515202;SP;35;ESTRELA D'OESTE;Estrela d'Oeste;Estrela d'Oeste;17;6405;;
3515301;SP;35;ESTRELA DO NORTE;Estrela do Norte;Estrela do Norte;18;6407;;
3515350;SP;35;EUCLIDES DA CUNHA PAULISTA;Euclides da Cunha Paulista;Euclides da Cunha Paulista;18;7255;;
3515400;SP;35;FARTURA;Fartura;Fartura;14;6409;;
3515608;SP;35;FERNANDO PRESTES;Fernando Prestes;Fernando Prestes;16;6413;;
3515509;SP;35;FERNANDOPOLIS;Fernandópolis;Fernandopolis;17;6411;;
3515657;SP;35;FERNAO;Fernão;Fernao;14;796;;
3515707;SP;35;FERRAZ DE VASCONCELOS;Ferraz de Vasconcelos;Ferraz de Vasconcelos;11;6415;;
3515806;SP;35;FLORA RICA;Flora Rica;Flora Rica;18;6417;;
3515905;SP;35;FLOREAL;Floreal;Floreal;17;6419;;
3516002;SP;35;FLORIDA PAULISTA;Flórida Paulista;Florida Paulista;18;6421;;
3516101;SP;35;FLORINEA;Florínia;Florinea;18;6423;;
3516200;SP;35;FRANCA;Franca;Franca;16;6425;;
3516309;SP;35;FRANCISCO MORATO;Francisco Morato;Francisco Morato;11;6427;;
3516408;SP;35;FRANCO DA ROCHA;Franco da Rocha;Franco da Rocha;11;6429;;
3516507;SP;35;GABRIEL MONTEIRO;Gabriel Monteiro;Gabriel Monteiro;18;6431;;
3516606;SP;35;GALIA;Gália;Galia;14;6433;;
3516705;SP;35;GARCA;Garça;Garca;14;6435;;
3516804;SP;35;GASTAO VIDIGAL;Gastão Vidigal;Gastao Vidigal;17;6437;;
3516853;SP;35;GAVIAO PEIXOTO;Gavião Peixoto;Gaviao Peixoto;16;798;;
3516903;SP;35;GENERAL SALGADO;General Salgado;General Salgado;17;6439;;
3517000;SP;35;GETULINA;Getulina;Getulina;14;6441;;
3517109;SP;35;GLICERIO;Glicério;Glicerio;18;6443;;
3517208;SP;35;GUAICARA;Guaiçara;Guaicara;14;6445;;
3517307;SP;35;GUAIMBE;Guaimbê;Guaimbe;14;6447;;
3517406;SP;35;GUAIRA;Guaíra;Guaira;17;6449;;
3517505;SP;35;GUAPIACU;Guapiaçu;Guapiacu;17;6451;;
3517604;SP;35;GUAPIARA;Guapiara;Guapiara;15;6453;;
3517703;SP;35;GUARA;Guará;Guara;16;6455;;
3517802;SP;35;GUARACAI;Guaraçaí;Guaracai;18;6457;;
3517901;SP;35;GUARACI;Guaraci;Guaraci;17;6459;;
3518008;SP;35;GUARANI D'OESTE;Guarani d'Oeste;Guarani d'Oeste;17;6461;;
3518107;SP;35;GUARANTA;Guarantã;Guaranta;14;6463;;
3518206;SP;35;GUARARAPES;Guararapes;Guararapes;18;6465;;
3518305;SP;35;GUARAREMA;Guararema;Guararema;11;6467;;
3518404;SP;35;GUARATINGUETA;Guaratinguetá;Guaratingueta;12;6469;;
3518503;SP;35;GUAREI;Guareí;Guarei;15;6471;;
3518602;SP;35;GUARIBA;Guariba;Guariba;16;6473;;
3518701;SP;35;GUARUJA;Guarujá;Guaruja;13;6475;;
3518800;SP;35;GUARULHOS;Guarulhos;Guarulhos;11;6477;;
3518859;SP;35;GUATAPARA;Guatapará;Guatapara;16;7257;;
3518909;SP;35;GUZOLANDIA;Guzolândia;Guzolandia;17;6479;;
3519006;SP;35;HERCULANDIA;Herculândia;Herculandia;14;6481;;
3519055;SP;35;HOLAMBRA;Holambra;Holambra;19;2953;;
3519071;SP;35;HORTOLANDIA;Hortolândia;Hortolandia;19;2951;;
3519105;SP;35;IACANGA;Iacanga;Iacanga;14;6483;;
3519204;SP;35;IACRI;Iacri;Iacri;14;6485;;
3519253;SP;35;IARAS;Iaras;Iaras;14;7259;;
3519303;SP;35;IBATE;Ibaté;Ibate;16;6487;;
3519402;SP;35;IBIRA;Ibirá;Ibira;17;6489;;
3519501;SP;35;IBIRAREMA;Ibirarema;Ibirarema;14;6491;;
3519600;SP;35;IBITINGA;Ibitinga;Ibitinga;16;6493;;
3519709;SP;35;IBIUNA;Ibiúna;Ibiuna;15;6495;;
3519808;SP;35;ICEM;Icém;Icem;17;6497;;
3519907;SP;35;IEPE;Iepê;Iepe;18;6499;;
3520004;SP;35;IGARACU DO TIETE;Igaraçu do Tietê;Igaracu do Tiete;14;6501;;
3520103;SP;35;IGARAPAVA;Igarapava;Igarapava;16;6503;;
3520202;SP;35;IGARATA;Igaratá;Igarata;11;6505;;
3520301;SP;35;IGUAPE;Iguape;Iguape;13;6507;;
3520426;SP;35;ILHA COMPRIDA;Ilha Comprida;Ilha Comprida;13;2969;;
3520442;SP;35;ILHA SOLTEIRA;Ilha Solteira;Ilha Solteira;18;2943;;
3520400;SP;35;ILHABELA;Ilhabela;Ilhabela;12;6509;;
3520509;SP;35;INDAIATUBA;Indaiatuba;Indaiatuba;19;6511;;
3520608;SP;35;INDIANA;Indiana;Indiana;18;6513;;
3520707;SP;35;INDIAPORA;Indiaporã;Indiapora;17;6515;;
3520806;SP;35;INUBIA PAULISTA;Inúbia Paulista;Inubia Paulista;18;6517;;
3520905;SP;35;IPAUSSU;Ipaussu;Ipaussu;14;6519;;
3521002;SP;35;IPERO;Iperó;Ipero;15;6521;;
3521101;SP;35;IPEUNA;Ipeúna;Ipeuna;19;6523;;
3521150;SP;35;IPIGUA;Ipiguá;Ipigua;17;800;;
3521200;SP;35;IPORANGA;Iporanga;Iporanga;15;6525;;
3521309;SP;35;IPUA;Ipuã;Ipua;16;6527;;
3521408;SP;35;IRACEMAPOLIS;Iracemápolis;Iracemapolis;19;6529;;
3521507;SP;35;IRAPUA;Irapuã;Irapua;17;6531;;
3521606;SP;35;IRAPURU;Irapuru;Irapuru;18;6533;;
3521705;SP;35;ITABERA;Itaberá;Itabera;15;6535;;
3521804;SP;35;ITAI;Itaí;Itai;14;6537;;
3521903;SP;35;ITAJOBI;Itajobi;Itajobi;17;6539;;
3522000;SP;35;ITAJU;Itaju;Itaju;14;6541;;
3522109;SP;35;ITANHAEM;Itanhaém;Itanhaem;13;6543;;
3522158;SP;35;ITAOCA;Itaóca;Itaoca;15;3053;;
3522208;SP;35;ITAPECERICA DA SERRA;Itapecerica da Serra;Itapecerica da Serra;11;6545;;
3522307;SP;35;ITAPETININGA;Itapetininga;Itapetininga;15;6547;;
3522406;SP;35;ITAPEVA;Itapeva;Itapeva;15;6549;;
3522505;SP;35;ITAPEVI;Itapevi;Itapevi;11;6551;;
3522604;SP;35;ITAPIRA;Itapira;Itapira;19;6553;;
3522653;SP;35;ITAPIRAPUA PAULISTA;Itapirapuã Paulista;Itapirapua Paulista;15;3055;;
3522703;SP;35;ITAPOLIS;Itápolis;Itapolis;16;6555;;
3522802;SP;35;ITAPORANGA;Itaporanga;Itaporanga;15;6557;;
3522901;SP;35;ITAPUI;Itapuí;Itapui;14;6559;;
3523008;SP;35;ITAPURA;Itapura;Itapura;18;6561;;
3523107;SP;35;ITAQUAQUECETUBA;Itaquaquecetuba;Itaquaquecetuba;11;6563;;
3523206;SP;35;ITARARE;Itararé;Itarare;15;6565;;
3523305;SP;35;ITARIRI;Itariri;Itariri;13;6567;;
3523404;SP;35;ITATIBA;Itatiba;Itatiba;11;6569;;
3523503;SP;35;ITATINGA;Itatinga;Itatinga;14;6571;;
3523602;SP;35;ITIRAPINA;Itirapina;Itirapina;19;6573;;
3523701;SP;35;ITIRAPUA;Itirapuã;Itirapua;16;6575;;
3523800;SP;35;ITOBI;Itobi;Itobi;19;6577;;
3523909;SP;35;ITU;Itu;Itu;11;6579;;
3524006;SP;35;ITUPEVA;Itupeva;Itupeva;11;6581;;
3524105;SP;35;ITUVERAVA;Ituverava;Ituverava;16;6583;;
3524204;SP;35;JABORANDI;Jaborandi;Jaborandi;17;6585;;
3524303;SP;35;JABOTICABAL;Jaboticabal;Jaboticabal;16;6587;;
3524402;SP;35;JACAREI;Jacareí;Jacarei;12;6589;;
3524501;SP;35;JACI;Jaci;Jaci;17;6591;;
3524600;SP;35;JACUPIRANGA;Jacupiranga;Jacupiranga;13;6593;;
3524709;SP;35;JAGUARIUNA;Jaguariúna;Jaguariuna;19;6595;;
3524808;SP;35;JALES;Jales;Jales;17;6597;;
3524907;SP;35;JAMBEIRO;Jambeiro;Jambeiro;12;6599;;
3525003;SP;35;JANDIRA;Jandira;Jandira;11;6601;;
3525102;SP;35;JARDINOPOLIS;Jardinópolis;Jardinopolis;16;6603;;
3525201;SP;35;JARINU;Jarinu;Jarinu;11;6605;;
3525300;SP;35;JAU;Jaú;Jau;14;6607;;
3525409;SP;35;JERIQUARA;Jeriquara;Jeriquara;16;6609;;
3525508;SP;35;JOANOPOLIS;Joanópolis;Joanopolis;11;6611;;
3525607;SP;35;JOAO RAMALHO;João Ramalho;Joao Ramalho;18;6613;;
3525706;SP;35;JOSE BONIFACIO;José Bonifácio;Jose Bonifacio;17;6615;;
3525805;SP;35;JULIO MESQUITA;Júlio Mesquita;Julio Mesquita;14;6617;;
3525854;SP;35;JUMIRIM;Jumirim;Jumirim;15;802;;
3525904;SP;35;JUNDIAI;Jundiaí;Jundiai;11;6619;;
3526001;SP;35;JUNQUEIROPOLIS;Junqueirópolis;Junqueiropolis;18;6621;;
3526100;SP;35;JUQUIA;Juquiá;Juquia;13;6623;;
3526209;SP;35;JUQUITIBA;Juquitiba;Juquitiba;11;6625;;
3526308;SP;35;LAGOINHA;Lagoinha;Lagoinha;12;6627;;
3526407;SP;35;LARANJAL PAULISTA;Laranjal Paulista;Laranjal Paulista;15;6629;;
3526506;SP;35;LAVINIA;Lavínia;Lavinia;18;6631;;
3526605;SP;35;LAVRINHAS;Lavrinhas;Lavrinhas;12;6633;;
3526704;SP;35;LEME;Leme;Leme;19;6635;;
3526803;SP;35;LENCOIS PAULISTA;Lençóis Paulista;Lencois Paulista;14;6637;;
3526902;SP;35;LIMEIRA;Limeira;Limeira;19;6639;;
3527009;SP;35;LINDOIA;Lindóia;Lindoia;19;6641;;
3527108;SP;35;LINS;Lins;Lins;14;6643;;
3527207;SP;35;LORENA;Lorena;Lorena;12;6645;;
3527256;SP;35;LOURDES;Lourdes;Lourdes;18;2937;;
3527306;SP;35;LOUVEIRA;Louveira;Louveira;19;6647;;
3527405;SP;35;LUCELIA;Lucélia;Lucelia;18;6649;;
3527504;SP;35;LUCIANOPOLIS;Lucianópolis;Lucianopolis;14;6651;;
3527603;SP;35;LUIS ANTONIO;Luís Antônio;Luis Antonio;16;6653;;
3527702;SP;35;LUIZIANIA;Luiziânia;Luiziania;18;6655;;
3527801;SP;35;LUPERCIO;Lupércio;Lupercio;14;6657;;
3527900;SP;35;LUTECIA;Lutécia;Lutecia;18;6659;;
3528007;SP;35;MACATUBA;Macatuba;Macatuba;14;6661;;
3528106;SP;35;MACAUBAL;Macaubal;Macaubal;17;6663;;
3528205;SP;35;MACEDONIA;Macedônia;Macedonia;17;6665;;
3528304;SP;35;MAGDA;Magda;Magda;17;6667;;
3528403;SP;35;MAIRINQUE;Mairinque;Mairinque;11;6669;;
3528502;SP;35;MAIRIPORA;Mairiporã;Mairipora;11;6671;;
3528601;SP;35;MANDURI;Manduri;Manduri;14;6673;;
3528700;SP;35;MARABA PAULISTA;Marabá Paulista;Maraba Paulista;18;6675;;
3528809;SP;35;MARACAI;Maracaí;Maracai;18;6677;;
3528858;SP;35;MARAPOAMA;Marapoama;Marapoama;17;2977;;
3528908;SP;35;MARIAPOLIS;Mariápolis;Mariapolis;18;6679;;
3529005;SP;35;MARILIA;Marília;Marilia;14;6681;;
3529104;SP;35;MARINOPOLIS;Marinópolis;Marinopolis;17;6683;;
3529203;SP;35;MARTINOPOLIS;Martinópolis;Martinopolis;18;6685;;
3529302;SP;35;MATAO;Matão;Matao;16;6687;;
3529401;SP;35;MAUA;Mauá;Maua;11;6689;;
3529500;SP;35;MENDONCA;Mendonça;Mendonca;17;6691;;
3529609;SP;35;MERIDIANO;Meridiano;Meridiano;17;6693;;
3529658;SP;35;MESOPOLIS;Mesópolis;Mesopolis;17;2983;;
3529708;SP;35;MIGUELOPOLIS;Miguelópolis;Miguelopolis;16;6695;;
3529807;SP;35;MINEIROS DO TIETE;Mineiros do Tietê;Mineiros do Tiete;14;6697;;
3530003;SP;35;MIRA ESTRELA;Mira Estrela;Mira Estrela;17;6701;;
3529906;SP;35;MIRACATU;Miracatu;Miracatu;13;6699;;
3530102;SP;35;MIRANDOPOLIS;Mirandópolis;Mirandopolis;18;6703;;
3530201;SP;35;MIRANTE DO PARANAPANEMA;Mirante do Paranapanema;Mirante do Paranapanema;18;6705;;
3530300;SP;35;MIRASSOL;Mirassol;Mirassol;17;6707;;
3530409;SP;35;MIRASSOLANDIA;Mirassolândia;Mirassolandia;17;6709;;
3530508;SP;35;MOCOCA;Mococa;Mococa;19;6711;;
3530607;SP;35;MOGI DAS CRUZES;Mogi das Cruzes;Mogi das Cruzes;11;6713;;
3530805;SP;35;MOGI MIRIM;Mogi Mirim;Mogi Mirim;19;6717;;
3530706;SP;35;MOGI-GUACU;Mogi Guaçu;Mogi Guacu;19;6715;;
3530904;SP;35;MOMBUCA;Mombuca;Mombuca;19;6719;;
3531001;SP;35;MONCOES;Monções;Moncoes;17;6721;;
3531100;SP;35;MONGAGUA;Mongaguá;Mongagua;13;6723;;
3531209;SP;35;MONTE ALEGRE DO SUL;Monte Alegre do Sul;Monte Alegre do Sul;19;6725;;
3531308;SP;35;MONTE ALTO;Monte Alto;Monte Alto;16;6727;;
3531407;SP;35;MONTE APRAZIVEL;Monte Aprazível;Monte Aprazivel;17;6729;;
3531506;SP;35;MONTE AZUL PAULISTA;Monte Azul Paulista;Monte Azul Paulista;17;6731;;
3531605;SP;35;MONTE CASTELO;Monte Castelo;Monte Castelo;18;6733;;
3531803;SP;35;MONTE MOR;Monte Mor;Monte Mor;19;6737;;
3531704;SP;35;MONTEIRO LOBATO;Monteiro Lobato;Monteiro Lobato;12;6735;;
3531902;SP;35;MORRO AGUDO;Morro Agudo;Morro Agudo;16;6739;;
3532009;SP;35;MORUNGABA;Morungaba;Morungaba;11;6741;;
3532058;SP;35;MOTUCA;Motuca;Motuca;16;7263;;
3532108;SP;35;MURUTINGA DO SUL;Murutinga do Sul;Murutinga do Sul;18;6743;;
3532157;SP;35;NANTES;Nantes;Nantes;18;804;;
3532207;SP;35;NARANDIBA;Narandiba;Narandiba;18;6745;;
3532306;SP;35;NATIVIDADE DA SERRA;Natividade da Serra;Natividade da Serra;12;6747;;
3532405;SP;35;NAZARE PAULISTA;Nazaré Paulista;Nazare Paulista;11;6749;;
3532504;SP;35;NEVES PAULISTA;Neves Paulista;Neves Paulista;17;6751;;
3532603;SP;35;NHANDEARA;Nhandeara;Nhandeara;17;6753;;
3532702;SP;35;NIPOA;Nipoã;Nipoa;17;6755;;
3532801;SP;35;NOVA ALIANCA;Nova Aliança;Nova Alianca;17;6757;;
3532827;SP;35;NOVA CAMPINA;Nova Campina;Nova Campina;15;3061;;
3532843;SP;35;NOVA CANAA PAULISTA;Nova Canaã Paulista;Nova Canaa Paulista;17;2985;;
3532868;SP;35;NOVA CASTILHO;Nova Castilho;Nova Castilho;17;806;;
3532900;SP;35;NOVA EUROPA;Nova Europa;Nova Europa;16;6759;;
3533007;SP;35;NOVA GRANADA;Nova Granada;Nova Granada;17;6761;;
3533106;SP;35;NOVA GUATAPORANGA;Nova Guataporanga;Nova Guataporanga;18;6763;;
3533205;SP;35;NOVA INDEPENDENCIA;Nova Independência;Nova Independencia;18;6765;;
3533304;SP;35;NOVA LUZITANIA;Nova Luzitânia;Nova Luzitania;17;6767;;
3533403;SP;35;NOVA ODESSA;Nova Odessa;Nova Odessa;19;6769;;
3533254;SP;35;NOVAIS;Novais;Novais;17;2979;;
3533502;SP;35;NOVO HORIZONTE;Novo Horizonte;Novo Horizonte;17;6771;;
3533601;SP;35;NUPORANGA;Nuporanga;Nuporanga;16;6773;;
3533700;SP;35;OCAUCU;Ocauçu;Ocaucu;14;6775;;
3533809;SP;35;OLEO;Óleo;Oleo;14;6777;;
3533908;SP;35;OLIMPIA;Olímpia;Olimpia;17;6779;;
3534005;SP;35;ONDA VERDE;Onda Verde;Onda Verde;17;6781;;
3534104;SP;35;ORIENTE;Oriente;Oriente;14;6783;;
3534203;SP;35;ORINDIUVA;Orindiúva;Orindiuva;17;6785;;
3534302;SP;35;ORLANDIA;Orlândia;Orlandia;16;6787;;
3534401;SP;35;OSASCO;Osasco;Osasco;11;6789;;
3534500;SP;35;OSCAR BRESSANE;Oscar Bressane;Oscar Bressane;14;6791;;
3534609;SP;35;OSVALDO CRUZ;Osvaldo Cruz;Osvaldo Cruz;18;6793;;
3534708;SP;35;OURINHOS;Ourinhos;Ourinhos;14;6795;;
3534807;SP;35;OURO VERDE;Ouro Verde;Ouro Verde;18;6797;;
3534757;SP;35;OUROESTE;Ouroeste;Ouroeste;17;808;;
3534906;SP;35;PACAEMBU;Pacaembu;Pacaembu;18;6799;;
3535002;SP;35;PALESTINA;Palestina;Palestina;17;6801;;
3535101;SP;35;PALMARES PAULISTA;Palmares Paulista;Palmares Paulista;17;6803;;
3535200;SP;35;PALMEIRA D'OESTE;Palmeira d'Oeste;Palmeira d'Oeste;17;6805;;
3535309;SP;35;PALMITAL;Palmital;Palmital;18;6807;;
3535408;SP;35;PANORAMA;Panorama;Panorama;18;6809;;
3535507;SP;35;PARAGUACU PAULISTA;Paraguaçu Paulista;Paraguacu Paulista;18;6811;;
3535606;SP;35;PARAIBUNA;Paraibuna;Paraibuna;12;6813;;
3535705;SP;35;PARAISO;Paraíso;Paraiso;17;6815;;
3535804;SP;35;PARANAPANEMA;Paranapanema;Paranapanema;14;6817;;
3535903;SP;35;PARANAPUA;Paranapuã;Paranapua;17;6819;;
3536000;SP;35;PARAPUA;Parapuã;Parapua;18;6821;;
3536109;SP;35;PARDINHO;Pardinho;Pardinho;14;6823;;
3536208;SP;35;PARIQUERA-ACU;Pariquera-Açu;Pariquera-Acu;13;6825;;
3536257;SP;35;PARISI;Parisi;Parisi;17;2989;;
3536307;SP;35;PATROCINIO PAULISTA;Patrocínio Paulista;Patrocinio Paulista;16;6827;;
3536406;SP;35;PAULICEIA;Paulicéia;Pauliceia;18;6829;;
3536505;SP;35;PAULINIA;Paulínia;Paulinia;19;6831;;
3536570;SP;35;PAULISTANIA;Paulistânia;Paulistania;14;810;;
3536604;SP;35;PAULO DE FARIA;Paulo de Faria;Paulo de Faria;17;6833;;
3536703;SP;35;PEDERNEIRAS;Pederneiras;Pederneiras;14;6835;;
3536802;SP;35;PEDRA BELA;Pedra Bela;Pedra Bela;11;6837;;
3536901;SP;35;PEDRANOPOLIS;Pedranópolis;Pedranopolis;17;6839;;
3537008;SP;35;PEDREGULHO;Pedregulho;Pedregulho;16;6841;;
3537107;SP;35;PEDREIRA;Pedreira;Pedreira;19;6843;;
3537156;SP;35;PEDRINHAS PAULISTA;Pedrinhas Paulista;Pedrinhas Paulista;18;2963;;
3537206;SP;35;PEDRO DE TOLEDO;Pedro de Toledo;Pedro de Toledo;13;6845;;
3537305;SP;35;PENAPOLIS;Penápolis;Penapolis;18;6847;;
3537404;SP;35;PEREIRA BARRETO;Pereira Barreto;Pereira Barreto;18;6849;;
3537503;SP;35;PEREIRAS;Pereiras;Pereiras;14;6851;;
3537602;SP;35;PERUIBE;Peruíbe;Peruibe;13;6853;;
3537701;SP;35;PIACATU;Piacatu;Piacatu;18;6855;;
3537800;SP;35;PIEDADE;Piedade;Piedade;15;6857;;
3537909;SP;35;PILAR DO SUL;Pilar do Sul;Pilar do Sul;15;6859;;
3538006;SP;35;PINDAMONHANGABA;Pindamonhangaba;Pindamonhangaba;12;6861;;
